555651, 2010,23,16039,11262010,2020,1,O,H,5,MISD,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,805,805,N,N, , ,M,B,12311900,46,5,10,175,BK,BR,M, ,L, , ,STREET, ,EAST 112 STRE,1 AVENUE,2 AVENUE, ,MANHATTAN, , ,23,G, , ,1000966,228729,CM,1, 28,0101000020E61000005BEAA8E1227C52C048CAA524B1654440
555652, 2010,19,3753,11262010,2020,A,O,P,1,FELONY,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,137,137,N,N, , ,M,B,12311900,32,6,0,200,BK,BR,M, ,L, , ,SIDEWALK,1275,LEXINGTON AVE,EAST 86 STREET,EAST 85 STREET, ,MANHATTAN, , ,19,C, ,33,996509,223189,CM,1, 85,0101000020E61000003E97C9C62A7D52C00A1D4F1EBF634440
555653, 2010,14,11027,11262010,2020,1,I,T,10,GRAND LARCENY,1,V,Y,N,N, ,N, ,0,0,N,I,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,861,861,Y,N,V,S,M,B,12311900,43,6,2,170,BK,BR,M, ,L, , ,N/B N/R, , ,WEST 34 STREET,AVENUE OF THE AMERI, ,MANHATTAN, , ,14,C,7, ,987636,212439,CM,1, 45,0101000020E610000029D336C7377F52C0DB152186F85F4440
555654, 2010,77,10552,11262010,2020,1,I,H,3,CRIM TRES,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,824,824,N,N, , ,M,B,12311900,42,6,2,190,BK,BR,M, ,L, , ,LOBBY,1008,SAINT MARKS A,TROY AVENUE,ALBANY AVENUE, ,BROOKLYN, , ,77,I,5,56,1001325,185055,CM,1, 31,0101000020E6100000431F6D740F7C52C08B08351459564440
555655, 2010,70,9958,11262010,2021,A,I,P,1,CRIM TRESS,3,R,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,164,164,N,N, , ,F,B,12311900,15,5,2,150,BK,BR,M, ,L, , , ,131,EAST 21 STREE,CHURCH AVENUE,CATON AVENUE, ,BROOKLYN, , ,70,I,19, ,995302,176558,CM,1, 31,0101000020E6100000648F606F737D52C07DF6242A5D534440
555656, 2010,70,9959,11262010,2023,A,I,P,1,CRIM TRESS,3,R,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,164,164,N,N, , ,M,B,12311900,20,5,9,150,BK,BR,M, ,L, , , ,131,EAST 21 STREE,CHURCH AVENUE,CATON AVENUE, ,BROOKLYN, , ,70,I,19, ,995302,176558,CM,1, 31,0101000020E6100000648F606F737D52C07DF6242A5D534440
555657, 2010,18,2902,11262010,2023,1,O,P,1,CPW FELONY,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,136,136,N,N, , ,M,W,12311900,25,5,9,140,BR,BL,T, ,L, , ,STREET, , ,7 AVENUE,WEST 47 STREET, ,MANHATTAN, , ,18,D, , ,988506,215877,CM,1, 20,0101000020E6100000F49F264C047F52C02A528AB92D614440
555658, 2010,23,16130,11262010,2024,1,O,H,1,FEL,1,P,Y,N,N, ,N, ,0,0,N, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,833,833,Y,N,V,S,M,B,06201979,31,5,11,200,BK,BR,M, ,L, , ,SIDEWALK,425,EAST 105 STRE,ROOSEVELT DRIVE,1 AVENUE, ,MANHATTAN, , ,23,A, , ,1000921,226587,CM,1, 20,0101000020E61000008EDE9EA1257C52C04CA7F57EF0644440
555659, 2010,83,8289,11262010,2025,A,O,P,1,FEL,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,79,73,N,N, , ,M,A,06031987,23,5,10,180,BK,BR,M, ,L, , ,STREET, , ,LINDEN STREET,BUSHWICK AVENUE, ,BROOKLYN, , ,83,D, , ,1006044,191165,CM,1, 46,0101000020E610000097C58A66F87A52C0EC2DE2467E584440
555660, 2010,40,16361,11262010,2025,1,I,H,1,CRIM TRES,3,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,807,807,N,N, , ,M,B,08281994,17,5,8,160,BK,BR,T, ,L, , ,LOBBY,175,ALEXANDER AVE,EAST 136 STREET,EAST 135 STREET, ,BRONX, , ,40,J,18, ,1004670,233870,CM,1, 31,0101000020E610000046E8D473477B52C0F14FED437F674440
555661, 2010,23,16024,11262010,2025,1,O,H,2,MISD,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,805,805,N,N, , ,M,B,12311900,31,6,4,200,BK,BR,H, ,L, , ,SIDEWALK, ,MADISON AVENU,EAST 115 STREET,EAST 112 STREET, ,MANHATTAN, , ,23,I, , ,999007,229814,CM,1, 20,0101000020E61000003F9FA0C2967C52C0EA5970D712664440
555662, 2010,83,8286,11262010,2025,A,O,P,1,FEL,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,83,83,N,N, , ,M,Q,04171969,40,5,10,150,BR,BK,M, ,L, , ,STREET,160,MENAHAN STREE,WILSON AVENUE,CENTRAL AVENUE, ,BROOKLYN, , ,83,D, , ,1006774,193006,CM,1, 46,0101000020E6100000B4F0C52BCD7A52C0775E2ACC23594440
